pair_id,subset,L1,a1,b1,L2,a2,b2,DV
1324,BFD-D65,71.825623,-18.089138,-0.942980,71.138977,-19.391445,0.859558,1.736180
1325,BFD-D65,71.825623,-18.089138,-0.942980,72.027527,-16.687149,-0.524897,0.990615
1326,BFD-D65,71.825623,-18.089138,-0.942980,71.926689,-17.613472,-1.537853,0.943691
1327,BFD-D65,71.825623,-18.089138,-0.942980,71.663437,-19.359089,0.406003,1.459850
1328,BFD-D65,71.825623,-18.089138,-0.942980,71.636345,-18.940004,-1.809015,0.907195
1329,BFD-D65,71.825623,-18.089138,-0.942980,71.825623,-18.096888,-0.984842,0.203337
1330,BFD-D65,71.825623,-18.089138,-0.942980,71.398582,-20.804569,-1.116537,1.730970
1331,BFD-D65,71.825623,-18.089138,-0.942980,71.764877,-17.671333,-1.366045,0.573514
1332,BFD-D65,71.825623,-18.089138,-0.942980,71.893028,-17.469995,-0.782333,0.255474
1333,BFD-D65,71.825623,-18.089138,-0.942980,71.676971,-18.260988,-1.595028,0.636079
1334,BFD-D65,71.825623,-18.089138,-0.942980,70.843338,-19.243610,1.885674,2.148070
1335,BFD-D65,71.825623,-18.089138,-0.942980,71.656662,-19.318157,-1.651600,0.980188
1336,BFD-D65,71.825623,-18.089138,-0.942980,71.919960,-17.603411,-0.823300,0.281543
1337,BFD-D65,71.825623,-18.089138,-0.942980,71.622795,-20.832075,-0.994934,1.616270
1338,BFD-D65,71.825623,-18.089138,-0.942980,71.805382,-17.729950,-1.422109,0.604797
1339,BFD-D65,71.825623,-18.089138,-0.942980,71.852600,-19.414932,-0.692602,0.834202
1340,BFD-D65,71.825623,-18.089138,-0.942980,71.412209,-19.717726,-2.099492,1.459850
1341,BFD-D65,71.825623,-18.089138,-0.942980,72.034233,-16.919209,-1.154695,1.084460
1342,BFD-D65,71.825623,-18.089138,-0.942980,72.401939,-18.520184,1.481282,2.038580
1343,BFD-D65,71.825623,-18.089138,-0.942980,72.188377,-15.346027,-1.485301,1.730970
1344,BFD-D65,71.825623,-18.089138,-0.942980,72.408592,-19.506802,-1.160124,0.943691
1345,BFD-D65,71.825623,-18.089138,-0.942980,71.832367,-17.775043,-1.198154,0.427529
1346,BFD-D65,52.960438,-0.215942,0.168670,53.589260,-1.692420,1.100019,2.511110
1347,BFD-D65,52.960438,-0.215942,0.168670,52.531075,1.135774,0.042401,2.511110
1348,BFD-D65,52.960438,-0.215942,0.168670,52.118702,0.745506,-3.347298,3.385190
1349,BFD-D65,52.960438,-0.215942,0.168670,52.308792,0.196500,-0.255643,0.977778
1350,BFD-D65,52.960438,-0.215942,0.168670,52.497826,-0.437549,0.021950,0.325926
1351,BFD-D65,52.960438,-0.215942,0.168670,52.241821,-1.112231,-1.044169,1.918520
1352,BFD-D65,52.960438,-0.215942,0.168670,52.861832,-0.630516,3.403501,3.177780
1353,BFD-D65,52.960438,-0.215942,0.168670,52.960438,2.151435,-1.579021,3.703700
1354,BFD-D65,52.960438,-0.215942,0.168670,53.276279,-1.970127,-0.912755,3.185190
1355,BFD-D65,52.960438,-0.215942,0.168670,53.373714,-1.304437,-0.279672,1.703700
1356,BFD-D65,52.960438,-0.215942,0.168670,52.674797,1.474510,-0.956135,3.096300
1357,BFD-D65,52.960438,-0.215942,0.168670,53.557014,-0.199986,1.160550,1.066670
1358,BFD-D65,52.960438,-0.215942,0.168670,51.678555,-0.521563,-2.255281,2.962960
1359,BFD-D65,52.960438,-0.215942,0.168670,52.375626,-0.520912,-0.407560,0.888889
1360,BFD-D65,52.960438,-0.215942,0.168670,52.718895,-0.407324,0.636037,0.274074
1361,BFD-D65,52.960438,-0.215942,0.168670,53.080578,1.462485,1.143956,2.881480
1362,BFD-D65,52.960438,-0.215942,0.168670,53.406132,-2.415510,0.872765,3.288890
1363,BFD-D65,52.960438,-0.215942,0.168670,53.036942,-1.095443,0.529626,1.696300
1364,BFD-D65,52.960438,-0.215942,0.168670,52.773941,0.644513,0.035434,1.607410
1365,BFD-D65,52.960438,-0.215942,0.168670,52.718895,-2.403632,2.016102,3.400000
1366,BFD-D65,52.960438,-0.215942,0.168670,52.542156,-0.299730,2.141883,2.044440
1367,BFD-D65,52.960438,-0.215942,0.168670,52.073818,1.686308,-2.588133,3.896300
1368,BFD-D65,52.960438,-0.215942,0.168670,52.319939,0.384821,-2.268283,2.800000
1369,BFD-D65,52.960438,-0.215942,0.168670,52.817913,0.595608,1.064185,1.814810
1370,BFD-D65,52.960438,-0.215942,0.168670,52.062588,-0.780343,-0.132801,1.259260
1371,BFD-D65,52.960438,-0.215942,0.168670,53.470875,-0.023033,-0.984022,1.474070
1372,BFD-D65,52.960438,-0.215942,0.168670,52.542156,-1.525351,1.895931,2.725930
1373,BFD-D65,61.316254,0.500816,0.336991,61.385818,-0.211296,2.085141,2.076260
1374,BFD-D65,61.316254,0.500816,0.336991,61.324955,-0.026105,2.377341,2.037480
1375,BFD-D65,61.316254,0.500816,0.336991,61.229115,0.506952,1.284810,1.145510
1376,BFD-D65,61.316254,0.500816,0.336991,61.124290,0.507838,2.114347,1.821700
1377,BFD-D65,61.316254,0.500816,0.336991,61.159264,0.971863,1.755302,1.779330
1378,BFD-D65,61.316254,0.500816,0.336991,61.351051,1.271677,1.449992,1.821700
1379,BFD-D65,61.316254,0.500816,0.336991,61.202938,1.222900,1.126646,1.757890
1380,BFD-D65,61.316254,0.500816,0.336991,61.124290,1.496262,1.111120,1.863410
1381,BFD-D65,61.316254,0.500816,0.336991,61.133038,1.558066,0.905550,1.779330
1382,BFD-D65,61.316254,0.500816,0.336991,61.403194,1.585109,0.534997,1.721760
1383,BFD-D65,61.316254,0.500816,0.336991,61.342354,2.210809,0.646026,2.497830
1384,BFD-D65,61.316254,0.500816,0.336991,61.437916,1.748428,0.211585,2.076260
1385,BFD-D65,61.316254,0.500816,0.336991,61.229115,1.357063,0.072840,1.640450
1386,BFD-D65,61.316254,0.500816,0.336991,61.071774,1.688070,-0.302554,2.076260
1387,BFD-D65,61.316254,0.500816,0.336991,61.124290,1.470930,-0.570413,1.842630
1388,BFD-D65,61.316254,0.500816,0.336991,61.281422,1.498244,-0.867983,2.056930
1389,BFD-D65,61.316254,0.500816,0.336991,61.515923,1.155699,-0.763490,1.991620
1390,BFD-D65,61.316254,0.500816,0.336991,61.246559,1.160342,-1.442734,2.011370
1391,BFD-D65,61.316254,0.500816,0.336991,61.272709,0.829348,-0.950363,1.677740
1392,BFD-D65,61.316254,0.500816,0.336991,61.316254,0.657785,-1.694917,2.037480
1393,BFD-D65,61.316254,0.500816,0.336991,61.194206,0.547476,-0.971859,1.344240
1394,BFD-D65,61.316254,0.500816,0.336991,61.403194,0.206245,-1.549228,1.890890
1395,BFD-D65,61.316254,0.500816,0.336991,63.998638,0.519966,0.388502,1.640450
1396,BFD-D65,61.316254,0.500816,0.336991,64.763649,0.456606,0.486569,2.171130
1397,BFD-D65,61.316254,0.500816,0.336991,64.290253,0.565361,0.562838,2.220640
1398,BFD-D65,61.316254,0.500816,0.336991,63.900963,0.881475,0.478138,2.011370
1399,BFD-D65,61.316254,0.500816,0.336991,63.019234,1.039010,0.222043,2.202150
1400,BFD-D65,61.316254,0.500816,0.336991,63.786701,1.099438,0.595160,1.991620
1401,BFD-D65,61.316254,0.500816,0.336991,63.351151,1.514147,0.430420,2.587590
1402,BFD-D65,61.316254,0.500816,0.336991,63.010902,1.584933,0.612094,2.037480
1403,BFD-D65,61.316254,0.500816,0.336991,62.117382,1.150388,0.686063,1.721760
1404,BFD-D65,61.316254,0.500816,0.336991,61.671474,1.627157,0.588297,2.095460
1405,BFD-D65,61.316254,0.500816,0.336991,61.237839,1.132998,0.562813,1.037050
1406,BFD-D65,61.316254,0.500816,0.336991,61.246559,1.448591,0.676258,1.556360
1407,BFD-D65,61.316254,0.500816,0.336991,60.966518,1.198919,0.585929,1.229400
1408,BFD-D65,61.316254,0.500816,0.336991,60.051010,1.428880,0.741699,1.677740
1409,BFD-D65,61.316254,0.500816,0.336991,59.870667,1.414608,0.437045,1.757890
1410,BFD-D65,61.316254,0.500816,0.336991,58.574184,1.398493,0.652862,2.202150
1411,BFD-D65,61.316254,0.500816,0.336991,59.296902,0.966163,0.462086,1.640450
1412,BFD-D65,61.316254,0.500816,0.336991,58.046539,1.182882,0.464981,2.514820
1413,BFD-D65,61.316254,0.500816,0.336991,57.837181,0.718357,0.516146,1.971750
1414,BFD-D65,61.316254,0.500816,0.336991,58.583538,0.781252,0.248396,1.931610
1415,BFD-D65,61.316254,0.500816,0.336991,57.016914,0.731560,0.231314,2.152390
1416,BFD-D65,61.316254,0.500816,0.336991,59.562099,0.456700,0.354680,1.525020
1417,BFD-D65,61.316254,0.500816,0.336991,57.124107,0.403779,0.222178,2.011370
1418,BFD-D65,61.316254,0.500816,0.336991,63.384186,0.691776,0.331423,1.699850
1419,BFD-D65,61.316254,0.500816,0.336991,64.112297,0.484171,0.376044,1.890890
1420,BFD-D65,61.316254,0.500816,0.336991,64.314461,0.459350,0.603762,1.991620
1421,BFD-D65,61.316254,0.500816,0.336991,63.069199,0.162267,0.452274,1.757890
1422,BFD-D65,61.316254,0.500816,0.336991,63.565411,0.217747,0.863668,1.842630
1423,BFD-D65,61.316254,0.500816,0.336991,63.532524,-0.170763,0.918495,1.821700
1424,BFD-D65,61.316254,0.500816,0.336991,62.499191,0.306014,0.539054,1.173920
1425,BFD-D65,61.316254,0.500816,0.336991,63.540749,-0.267612,1.116719,2.037480
1426,BFD-D65,61.316254,0.500816,0.336991,62.676105,-0.125571,1.077713,1.640450
1427,BFD-D65,61.316254,0.500816,0.336991,61.972164,0.004307,0.847712,1.145510
1428,BFD-D65,61.316254,0.500816,0.336991,62.159988,-0.671170,1.293516,1.991620
1429,BFD-D65,61.316254,0.500816,0.336991,61.541893,-0.503716,1.077227,2.011370
1430,BFD-D65,61.316254,0.500816,0.336991,61.185474,-0.335592,0.943573,1.699850
1431,BFD-D65,61.316254,0.500816,0.336991,60.551476,-0.667394,1.077107,2.076260
1432,BFD-D65,61.316254,0.500816,0.336991,60.569229,0.068494,0.743240,1.274380
1433,BFD-D65,61.316254,0.500816,0.336991,59.816395,-0.090207,0.975580,1.757890
1434,BFD-D65,61.316254,0.500816,0.336991,59.002087,-0.089244,0.965108,2.095460
1435,BFD-D65,61.316254,0.500816,0.336991,58.955811,0.133519,0.714696,2.011370
1436,BFD-D65,61.316254,0.500816,0.336991,58.273590,-0.173940,0.562631,2.095460
1437,BFD-D65,61.316254,0.500816,0.336991,58.648956,-0.011775,0.477719,2.076260
1438,BFD-D65,61.316254,0.500816,0.336991,59.186619,0.456052,0.390336,1.556360
1439,BFD-D65,61.316254,0.500816,0.336991,58.065514,0.380088,0.323598,2.076260
1440,BFD-D65,61.316254,0.500816,0.336991,57.779877,0.569369,0.137098,1.931610
1441,BFD-D65,44.801201,38.272358,23.265364,44.871490,39.711948,25.338432,1.241000
1442,BFD-D65,44.801201,38.272358,23.265364,44.899559,41.479801,27.159821,1.868440
1443,BFD-D65,44.801201,38.272358,23.265364,44.829334,40.694798,26.154762,1.596830
1444,BFD-D65,44.801201,38.272358,23.265364,44.885529,40.063187,24.996094,1.112410
1445,BFD-D65,44.801201,38.272358,23.265364,44.927605,41.883320,26.849709,1.672560
1446,BFD-D65,44.801201,38.272358,23.265364,44.913586,42.028477,26.274622,1.836770
1447,BFD-D65,44.801201,38.272358,23.265364,44.885529,40.848297,24.618021,1.147630
1448,BFD-D65,44.801201,38.272358,23.265364,44.829334,42.897457,25.374044,2.339950
1449,BFD-D65,44.801201,38.272358,23.265364,44.871490,40.606792,23.947336,1.384460
1450,BFD-D65,44.801201,38.272358,23.265364,44.730747,42.309013,24.073851,2.201690
1451,BFD-D65,44.801201,38.272358,23.265364,44.716637,40.102772,23.429531,1.361260
1452,BFD-D65,44.801201,38.272358,23.265364,44.716637,41.650463,22.740026,1.778820
1453,BFD-D65,44.801201,38.272358,23.265364,44.773037,39.817226,22.966339,1.314040
1454,BFD-D65,44.801201,38.272358,23.265364,44.758949,39.573017,22.409124,1.257480
1455,BFD-D65,44.801201,38.272358,23.265364,44.730747,40.258553,21.585794,1.943030
1456,BFD-D65,44.801201,38.272358,23.265364,44.997604,39.507378,22.191137,1.257480
1457,BFD-D65,44.801201,38.272358,23.265364,44.899559,39.626335,20.866898,2.003760
1458,BFD-D65,44.801201,38.272358,23.265364,44.744850,38.556396,21.513632,1.147630
1459,BFD-D65,44.801201,38.272358,23.265364,44.773037,38.029533,19.561604,2.720780
1460,BFD-D65,44.801201,38.272358,23.265364,44.843391,37.431824,20.775724,1.257480
1461,BFD-D65,44.801201,38.272358,23.265364,44.857445,36.748955,21.264143,0.903218
1462,BFD-D65,44.801201,38.272358,23.265364,44.688396,34.854061,19.078014,1.979620
1463,BFD-D65,44.801201,38.272358,23.265364,44.716637,36.187611,21.403639,0.933556
1464,BFD-D65,44.801201,38.272358,23.265364,44.815269,34.318062,19.688488,1.868440
1465,BFD-D65,44.801201,38.272358,23.265364,47.222782,39.640423,23.880789,1.241000
1466,BFD-D65,44.801201,38.272358,23.265364,46.123379,38.978432,23.674717,0.882611
1467,BFD-D65,44.801201,38.272358,23.265364,47.623756,40.049061,24.345411,1.706240
1468,BFD-D65,44.801201,38.272358,23.265364,47.572300,40.522778,24.764917,2.092630
1469,BFD-D65,44.801201,38.272358,23.265364,46.069405,39.717682,24.155165,0.892955
1470,BFD-D65,44.801201,38.272358,23.265364,47.170673,41.600967,25.563288,2.021740
1471,BFD-D65,44.801201,38.272358,23.265364,45.866165,40.348148,24.721346,1.281920
1472,BFD-D65,44.801201,38.272358,23.265364,45.974724,42.256710,26.158550,1.930730
1473,BFD-D65,44.801201,38.272358,23.265364,45.400471,40.498734,24.994703,1.207610
1474,BFD-D65,44.801201,38.272358,23.265364,44.941620,42.389549,26.577145,1.905970
1475,BFD-D65,44.801201,38.272358,23.265364,44.261600,40.570984,25.201435,1.103490
1476,BFD-D65,44.801201,38.272358,23.265364,42.973438,40.311062,25.263008,1.849490
1477,BFD-D65,44.801201,38.272358,23.265364,43.330318,39.156811,24.358410,1.190680
1478,BFD-D65,44.801201,38.272358,23.265364,42.185009,38.566730,24.068939,2.133230
1479,BFD-D65,44.801201,38.272358,23.265364,43.507164,38.228367,23.643114,1.329900
1480,BFD-D65,44.801201,38.272358,23.265364,42.015461,37.237225,22.889879,1.631540
1481,BFD-D65,44.801201,38.272358,23.265364,43.330318,37.644550,22.841187,1.048900
1482,BFD-D65,44.801201,38.272358,23.265364,41.813801,36.422642,22.189848,1.617720
1483,BFD-D65,44.801201,38.272358,23.265364,46.096401,38.530846,23.947065,1.241000
1484,BFD-D65,44.801201,38.272358,23.265364,47.700783,40.002110,24.350201,1.836770
1485,BFD-D65,44.801201,38.272358,23.265364,47.417435,40.011112,24.192160,1.467430
1486,BFD-D65,44.801201,38.272358,23.265364,46.458607,39.681278,23.704124,1.489510
1487,BFD-D65,44.801201,38.272358,23.265364,47.623756,41.088566,23.442972,2.279810
1488,BFD-D65,44.801201,38.272358,23.265364,46.150330,39.788517,23.014376,1.190680
1489,BFD-D65,44.801201,38.272358,23.265364,46.163795,40.417770,22.590284,1.726240
1490,BFD-D65,44.801201,38.272358,23.265364,46.458607,41.343887,22.345318,2.436210
1491,BFD-D65,44.801201,38.272358,23.265364,45.524429,39.906815,22.660521,1.314040
1492,BFD-D65,44.801201,38.272358,23.265364,44.716637,40.241558,21.713840,1.798280
1493,BFD-D65,44.801201,38.272358,23.265364,44.390274,39.248653,22.117399,1.437630
1494,BFD-D65,44.801201,38.272358,23.265364,43.433605,39.319481,21.156086,2.110100
1495,BFD-D65,44.801201,38.272358,23.265364,43.551208,38.391315,22.027452,1.692830
1496,BFD-D65,44.801201,38.272358,23.265364,41.969048,37.887436,21.214329,1.905970
1497,BFD-D65,44.801201,38.272358,23.265364,43.077972,37.676849,22.305689,1.257480
1498,BFD-D65,44.801201,38.272358,23.265364,41.673363,36.111137,22.008919,2.033660
1499,BFD-D65,44.801201,38.272358,23.265364,43.167282,37.141159,22.786427,0.973011
1500,BFD-D65,86.942886,-5.772712,47.495819,86.957611,-6.088197,52.706490,1.697030
1501,BFD-D65,86.942886,-5.772712,47.495819,87.060585,-5.841850,50.910049,1.296730
1502,BFD-D65,86.942886,-5.772712,47.495819,86.869186,-5.752945,52.251942,1.505790
1503,BFD-D65,86.942886,-5.772712,47.495819,86.942886,-5.307170,51.441093,1.391690
1504,BFD-D65,86.942886,-5.772712,47.495819,87.021385,-5.284764,50.634026,1.255340
1505,BFD-D65,86.942886,-5.772712,47.495819,86.977242,-4.910890,50.231388,1.142050
1506,BFD-D65,86.942886,-5.772712,47.495819,87.036087,-4.321931,49.968403,1.296730
1507,BFD-D65,86.942886,-5.772712,47.495819,87.109543,-4.731218,49.047199,1.096890
1508,BFD-D65,86.942886,-5.772712,47.495819,86.903587,-3.660976,49.424835,1.234300
1509,BFD-D65,86.942886,-5.772712,47.495819,87.089966,-3.823636,48.495327,1.281310
1510,BFD-D65,86.942886,-5.772712,47.495819,87.031181,-3.924220,47.832390,1.296730
1511,BFD-D65,86.942886,-5.772712,47.495819,86.854431,-4.278666,47.009750,1.296730
1512,BFD-D65,86.942886,-5.772712,47.495819,86.918327,-3.474162,46.543800,1.458970
1513,BFD-D65,86.942886,-5.772712,47.495819,86.972336,-3.405134,45.771137,1.645150
1514,BFD-D65,86.942886,-5.772712,47.495819,86.849510,-3.888271,45.409863,1.342270
1515,BFD-D65,86.942886,-5.772712,47.495819,86.996864,-4.986082,46.125114,1.142050
1516,BFD-D65,86.942886,-5.772712,47.495819,86.879021,-4.389856,44.888504,1.487190
1517,BFD-D65,86.942886,-5.772712,47.495819,86.785530,-4.652411,44.627392,1.317100
1518,BFD-D65,86.942886,-5.772712,47.495819,86.731331,-5.263799,43.406311,1.296730
1519,BFD-D65,86.942886,-5.772712,47.495819,86.972336,-5.456726,44.823627,1.142050
1520,BFD-D65,86.942886,-5.772712,47.495819,86.996864,-5.829517,44.715500,1.062190
1521,BFD-D65,86.942886,-5.772712,47.495819,86.844597,-6.150770,42.815720,1.473120
1522,BFD-D65,86.942886,-5.772712,47.495819,91.157318,-7.911195,48.407284,1.519650
1523,BFD-D65,86.942886,-5.772712,47.495819,90.234093,-7.152112,48.311054,1.357220
1524,BFD-D65,86.942886,-5.772712,47.495819,90.852867,-7.076853,48.666359,1.357220
1525,BFD-D65,86.942886,-5.772712,47.495819,90.016968,-6.537256,48.306755,1.376990
1526,BFD-D65,86.942886,-5.772712,47.495819,90.802719,-6.232387,48.947273,1.596640
1527,BFD-D65,86.942886,-5.772712,47.495819,89.928940,-6.048702,48.919006,1.376990
1528,BFD-D65,86.942886,-5.772712,47.495819,89.952118,-5.269704,48.970028,1.709830
1529,BFD-D65,86.942886,-5.772712,47.495819,89.495949,-5.256212,49.272240,1.342270
1530,BFD-D65,86.942886,-5.772712,47.495819,89.891830,-4.385790,49.513390,1.473120
1531,BFD-D65,86.942886,-5.772712,47.495819,88.695129,-4.689920,49.183746,0.971898
1532,BFD-D65,86.942886,-5.772712,47.495819,88.304436,-3.915141,49.613735,1.473120
1533,BFD-D65,86.942886,-5.772712,47.495819,87.785362,-4.384179,48.987194,1.169690
1534,BFD-D65,86.942886,-5.772712,47.495819,87.143791,-4.211359,48.723194,1.096890
1535,BFD-D65,86.942886,-5.772712,47.495819,86.161224,-3.682297,48.808926,1.317100
1536,BFD-D65,86.942886,-5.772712,47.495819,86.225990,-4.318323,48.251160,1.096890
1537,BFD-D65,86.942886,-5.772712,47.495819,84.945381,-3.791821,47.958111,1.158690
1538,BFD-D65,86.942886,-5.772712,47.495819,84.632950,-4.435321,47.322914,1.026710
1539,BFD-D65,86.942886,-5.772712,47.495819,83.620949,-4.067536,47.059071,1.255340
1540,BFD-D65,86.942886,-5.772712,47.495819,82.217201,-3.904100,46.465809,1.439970
1541,BFD-D65,86.942886,-5.772712,47.495819,83.431854,-4.192916,46.389454,1.218360
1542,BFD-D65,86.942886,-5.772712,47.495819,91.410461,-7.502476,51.113781,1.332240
1543,BFD-D65,86.942886,-5.772712,47.495819,89.896469,-6.907967,49.961231,1.125260
1544,BFD-D65,86.942886,-5.772712,47.495819,90.670273,-7.540106,51.110573,1.296730
1545,BFD-D65,86.942886,-5.772712,47.495819,89.794304,-7.220405,50.109020,1.002590
1546,BFD-D65,86.942886,-5.772712,47.495819,89.435135,-7.567106,50.443893,1.125260
1547,BFD-D65,86.942886,-5.772712,47.495819,87.930069,-6.991130,49.122559,1.207660
1548,BFD-D65,86.942886,-5.772712,47.495819,87.881874,-7.838681,49.903168,1.357220
1549,BFD-D65,86.942886,-5.772712,47.495819,87.143791,-7.264488,49.269188,1.207660
1550,BFD-D65,86.942886,-5.772712,47.495819,86.672134,-7.051656,48.489632,1.096890
1551,BFD-D65,86.942886,-5.772712,47.495819,85.760841,-7.104280,48.483116,1.473120
1552,BFD-D65,86.942886,-5.772712,47.495819,85.342087,-6.534050,47.917694,1.096890
1553,BFD-D65,86.942886,-5.772712,47.495819,83.986595,-7.074740,47.794300,1.505790
1554,BFD-D65,86.942886,-5.772712,47.495819,84.220238,-6.195213,47.177876,1.627630
1555,BFD-D65,86.942886,-5.772712,47.495819,84.730469,-5.735581,46.802689,0.814336
1556,BFD-D65,86.942886,-5.772712,47.495819,84.023010,-5.473374,46.072578,1.260560
1557,BFD-D65,86.942886,-5.772712,47.495819,82.838913,-4.949241,45.069130,1.425600
1558,BFD-D65,86.942886,-5.772712,47.495819,83.730927,-4.788652,45.390114,1.142050
1559,BFD-D65,86.942886,-5.772712,47.495819,82.324951,-4.398858,44.314445,1.260560
1560,BFD-D65,86.942886,-5.772712,47.495819,83.247322,-4.406950,44.697357,1.085400
1561,BFD-D65,86.942886,-5.772712,47.495819,82.049713,-3.953941,43.879051,1.296730
1562,BFD-D65,56.257603,-31.848982,0.211115,56.007607,-36.763359,-0.639196,1.986190
1563,BFD-D65,56.257603,-31.848982,0.211115,56.007607,-37.698021,-0.350327,2.166950
1564,BFD-D65,56.257603,-31.848982,0.211115,56.486076,-34.716320,-0.041465,1.164510
1565,BFD-D65,56.257603,-31.848982,0.211115,56.107815,-35.585449,-0.130660,1.573890
1566,BFD-D65,56.257603,-31.848982,0.211115,56.167801,-37.633949,0.316745,1.899800
1567,BFD-D65,56.257603,-31.848982,0.211115,56.057743,-34.598171,0.686235,1.260620
1568,BFD-D65,56.257603,-31.848982,0.211115,56.077782,-36.160137,1.741274,1.916200
1569,BFD-D65,56.257603,-31.848982,0.211115,56.367054,-34.645134,1.645388,1.610880
1570,BFD-D65,56.257603,-31.848982,0.211115,56.077782,-34.961159,2.687000,2.075290
1571,BFD-D65,56.257603,-31.848982,0.211115,56.267567,-33.092522,1.670678,1.260620
1572,BFD-D65,56.257603,-31.848982,0.211115,56.157810,-32.906555,2.580271,1.718600
1573,BFD-D65,56.257603,-31.848982,0.211115,56.137821,-32.057533,1.806051,1.324380
1574,BFD-D65,56.257603,-31.848982,0.211115,56.277527,-31.002388,2.845080,1.838850
1575,BFD-D65,56.257603,-31.848982,0.211115,56.267567,-30.777716,1.761510,1.324380
1576,BFD-D65,56.257603,-31.848982,0.211115,56.167801,-28.784510,2.401314,2.075290
1577,BFD-D65,56.257603,-31.848982,0.211115,56.287483,-29.437893,1.449778,1.345180
1578,BFD-D65,56.257603,-31.848982,0.211115,56.247635,-27.658998,1.497164,1.822010
1579,BFD-D65,56.257603,-31.848982,0.211115,56.097805,-28.506248,0.925252,1.392910
1580,BFD-D65,56.257603,-31.848982,0.211115,56.277527,-26.402369,1.004551,1.855600
1581,BFD-D65,56.257603,-31.848982,0.211115,56.167801,-28.614189,0.573773,1.345180
1582,BFD-D65,56.257603,-31.848982,0.211115,60.194672,-34.123264,0.007136,2.432350
1583,BFD-D65,56.257603,-31.848982,0.211115,58.424191,-32.970333,0.139654,1.365770
1584,BFD-D65,56.257603,-31.848982,0.211115,60.212593,-33.146515,0.381463,2.226640
1585,BFD-D65,56.257603,-31.848982,0.211115,58.555466,-32.233517,0.428454,1.289220
1586,BFD-D65,56.257603,-31.848982,0.211115,59.698540,-31.059526,0.919900,2.191960
1587,BFD-D65,56.257603,-31.848982,0.211115,58.207512,-31.107077,0.769964,1.289220
1588,BFD-D65,56.257603,-31.848982,0.211115,59.039062,-29.533144,1.065454,2.241400
1589,BFD-D65,56.257603,-31.848982,0.211115,57.588215,-30.456388,0.817284,1.094750
1590,BFD-D65,56.257603,-31.848982,0.211115,57.856262,-28.571987,1.441358,2.265860
1591,BFD-D65,56.257603,-31.848982,0.211115,56.880032,-29.347040,1.049308,1.260620
1592,BFD-D65,56.257603,-31.848982,0.211115,56.525665,-26.972269,1.833192,2.191960
1593,BFD-D65,56.257603,-31.848982,0.211115,56.167801,-29.397125,0.820818,1.013590
1594,BFD-D65,56.257603,-31.848982,0.211115,55.543030,-27.158062,1.492611,2.059760
1595,BFD-D65,56.257603,-31.848982,0.211115,55.664806,-29.462776,0.794798,1.324380
1596,BFD-D65,56.257603,-31.848982,0.211115,54.490772,-28.099005,1.099506,1.899800
1597,BFD-D65,56.257603,-31.848982,0.211115,54.793133,-29.133520,0.893109,1.260620
1598,BFD-D65,56.257603,-31.848982,0.211115,52.916645,-27.732435,0.855503,2.464760
1599,BFD-D65,56.257603,-31.848982,0.211115,54.417400,-30.098858,0.648465,1.118330
1600,BFD-D65,56.257603,-31.848982,0.211115,51.825905,-29.232590,0.471586,2.464760
1601,BFD-D65,56.257603,-31.848982,0.211115,54.301788,-31.013969,0.312227,1.156900
1602,BFD-D65,56.257603,-31.848982,0.211115,51.530560,-30.014101,0.291228,2.657850
1603,BFD-D65,56.257603,-31.848982,0.211115,58.442974,-32.636562,-0.066317,1.187150
1604,BFD-D65,56.257603,-31.848982,0.211115,60.221550,-33.835266,0.247534,2.191960
1605,BFD-D65,56.257603,-31.848982,0.211115,58.414795,-33.142605,0.513028,1.426340
1606,BFD-D65,56.257603,-31.848982,0.211115,59.789230,-34.581932,1.328877,2.017930
1607,BFD-D65,56.257603,-31.848982,0.211115,58.093956,-33.573685,1.007244,1.038380
1608,BFD-D65,56.257603,-31.848982,0.211115,58.714256,-35.151787,1.876305,1.753520
1609,BFD-D65,56.257603,-31.848982,0.211115,57.463097,-33.787872,1.388921,1.238880
1610,BFD-D65,56.257603,-31.848982,0.211115,57.684170,-34.580704,2.259705,1.510930
1611,BFD-D65,56.257603,-31.848982,0.211115,56.781944,-33.363216,1.496262,1.324380
1612,BFD-D65,56.257603,-31.848982,0.211115,56.486076,-34.850014,2.561000,2.059760
1613,BFD-D65,56.257603,-31.848982,0.211115,56.077782,-33.351295,1.537231,1.413030
1614,BFD-D65,56.257603,-31.848982,0.211115,55.461613,-34.027458,2.278160,1.872260
1615,BFD-D65,56.257603,-31.848982,0.211115,55.451427,-32.753304,1.468899,1.187150
1616,BFD-D65,56.257603,-31.848982,0.211115,53.867489,-33.064632,2.090752,2.446280
1617,BFD-D65,56.257603,-31.848982,0.211115,54.605766,-32.289581,1.217018,1.345180
1618,BFD-D65,56.257603,-31.848982,0.211115,52.938549,-31.491577,1.198516,2.394990
1619,BFD-D65,56.257603,-31.848982,0.211115,54.111782,-31.506578,0.517001,1.426340
1620,BFD-D65,56.257603,-31.848982,0.211115,52.241817,-30.372770,0.615013,2.487710
1621,BFD-D65,56.257603,-31.848982,0.211115,51.678555,-29.725574,0.227795,2.542260
1622,BFD-D65,56.257603,-31.848982,0.211115,54.217468,-30.920561,0.013155,1.187150
1623,BFD-D65,35.868515,5.524495,-31.115520,36.137867,3.570956,-27.270510,1.163080
1624,BFD-D65,35.868515,5.524495,-31.115520,35.945759,3.792452,-26.620092,1.304350
