pair_id,L1,a1,b1,L2,a2,b2,DV
356,37.462864,-30.639582,-1.700671,37.499245,-28.802002,-2.660885,1.001010
357,37.462864,-30.639582,-1.700671,37.133175,-29.849382,-2.119854,0.515672
358,37.462864,-30.639582,-1.700671,37.389950,-29.232569,-4.247711,2.002020
359,37.462864,-30.639582,-1.700671,37.408199,-30.200422,-2.937982,1.152680
360,37.462864,-30.639582,-1.700671,37.280209,-30.154894,-3.822695,1.799800
361,37.462864,-30.639582,-1.700671,37.481060,-31.109324,-3.578527,1.445900
362,37.462864,-30.639582,-1.700671,37.662354,-31.112587,-2.616888,0.788675
363,37.462864,-30.639582,-1.700671,37.114742,-31.375387,-2.382415,0.768453
364,37.462864,-30.639582,-1.700671,37.335136,-33.834175,-2.943526,1.648130
365,37.462864,-30.639582,-1.700671,37.698467,-32.572544,-1.892215,0.758342
366,27.600302,-29.435375,-12.171539,27.407864,-27.469625,-11.203574,0.866388
367,27.600302,-29.435375,-12.171539,27.627655,-28.149454,-11.823294,0.636743
368,27.600302,-29.435375,-12.171539,27.654972,-26.861801,-12.210331,1.304800
369,27.600302,-29.435375,-12.171539,27.435459,-26.291338,-12.493537,1.628390
370,27.600302,-29.435375,-12.171539,27.545492,-25.612080,-13.041737,2.150310
371,27.600302,-29.435375,-12.171539,27.380234,-27.437597,-13.372876,1.513570
372,27.600302,-29.435375,-12.171539,27.654972,-27.684763,-13.489986,1.774530
373,27.600302,-29.435375,-12.171539,27.324867,-27.470087,-13.743175,2.327770
374,27.600302,-29.435375,-12.171539,27.600302,-28.433243,-13.823541,2.077240
375,27.600302,-29.435375,-12.171539,27.791056,-30.130484,-15.129764,2.275570
376,27.600302,-29.435375,-12.171539,27.324867,-30.063053,-13.321326,0.897704
377,27.600302,-29.435375,-12.171539,27.899317,-30.943708,-13.639717,0.981211
378,27.600302,-29.435375,-12.171539,27.627655,-30.858858,-13.095523,0.918580
379,55.431038,-49.930470,26.834110,55.583668,-49.259148,26.183580,0.321012
380,55.431038,-49.930470,26.834110,55.532864,-48.762138,25.758438,0.554475
381,55.431038,-49.930470,26.834110,55.583668,-49.513599,26.269569,0.301556
382,55.431038,-49.930470,26.834110,55.451427,-49.464329,26.123629,0.379377
383,55.431038,-49.930470,26.834110,55.573513,-49.253998,25.132490,0.856031
384,55.431038,-49.930470,26.834110,55.674934,-49.594036,25.651308,0.573930
385,55.431038,-49.930470,26.834110,55.226509,-49.991859,25.450281,0.836576
386,55.431038,-49.930470,26.834110,55.492168,-50.232319,25.843628,0.768482
387,55.431038,-49.930470,26.834110,55.287991,-50.310722,25.628996,0.768482
388,55.431038,-49.930470,26.834110,55.318691,-50.332066,25.879183,0.515564
389,55.431038,-49.930470,26.834110,55.103226,-50.264984,26.085283,0.418288
390,55.431038,-49.930470,26.834110,55.359585,-50.977573,25.703701,0.856031
391,55.431038,-49.930470,26.834110,55.461617,-51.108845,26.141764,0.700389
392,55.431038,-49.930470,26.834110,55.031113,-52.094528,26.157166,1.011670
393,55.431038,-49.930470,26.834110,55.041424,-51.554726,26.666977,0.700389
394,55.431038,-49.930470,26.834110,55.573513,-51.788448,27.087231,0.554475
395,55.431038,-49.930470,26.834110,55.461617,-50.772346,27.075537,0.262646
396,55.431038,-49.930470,26.834110,55.674934,-51.503441,27.751709,0.457198
397,90.802719,-2.081460,1.455719,90.711411,-2.028047,3.125919,1.068700
398,90.802719,-2.081460,1.455719,91.189026,-1.828244,3.475249,1.249730
399,90.802719,-2.081460,1.455719,90.688560,-1.907585,2.755523,0.888768
400,90.802719,-2.081460,1.455719,91.071152,-1.364467,3.276232,1.430750
401,90.802719,-2.081460,1.455719,90.861977,-1.469924,3.023164,1.355510
402,90.802719,-2.081460,1.455719,90.674850,-1.315188,2.348145,1.175570
403,90.802719,-2.081460,1.455719,90.578743,-1.098153,1.957760,1.129770
404,90.802719,-2.081460,1.455719,91.098381,-0.745106,1.522774,2.078520
405,90.802719,-2.081460,1.455719,91.216194,-0.800243,1.400647,1.641220
406,90.802719,-2.081460,1.455719,90.679420,-1.516574,1.292202,0.782988
407,90.802719,-2.081460,1.455719,90.866539,-0.727788,0.900608,1.792800
408,90.802719,-2.081460,1.455719,91.075691,-1.042527,0.426399,1.506000
409,90.802719,-2.081460,1.455719,91.284042,-1.279252,-0.333846,1.205020
410,90.802719,-2.081460,1.455719,91.152786,-1.641874,0.059630,0.964013
411,90.802719,-2.081460,1.455719,91.378883,-1.521533,-0.314125,1.430750
412,90.802719,-2.081460,1.455719,92.759918,-2.185381,1.195739,0.782988
413,90.802719,-2.081460,1.455719,88.969727,-2.276175,2.262651,0.994547
414,90.802719,-2.081460,1.455719,92.287216,-2.799655,1.283729,1.249730
415,90.802719,-2.081460,1.455719,89.233498,-3.246892,1.822214,1.868050
416,90.802719,-2.081460,1.455719,92.420166,-2.623296,2.606000,0.572519
417,90.802719,-2.081460,1.455719,92.198402,-2.738364,2.975188,1.295530
418,90.802719,-2.081460,1.455719,89.528664,-2.067738,0.463302,0.557252
419,90.802719,-2.081460,1.455719,89.924301,-1.816212,2.455990,0.661941
420,90.802719,-2.081460,1.455719,89.649994,-3.081164,3.114790,1.656490
421,90.802719,-2.081460,1.455719,91.944473,-3.228450,2.685541,1.806980
422,41.720253,3.289109,-17.938570,41.232006,3.352422,-15.642124,1.733160
423,41.720253,3.289109,-17.938570,41.657719,4.867814,-16.720016,3.172010
424,41.720253,3.289109,-17.938570,41.406208,4.815903,-16.748663,2.517990
425,41.720253,3.289109,-17.938570,42.077229,5.355484,-17.954351,2.341400
426,41.720253,3.289109,-17.938570,41.374615,5.641355,-18.021978,2.916940
427,41.720253,3.289109,-17.938570,42.077229,5.234933,-18.750866,1.582730
428,41.720253,3.289109,-17.938570,42.138866,4.854753,-19.062969,1.510790
429,41.720253,3.289109,-17.938570,41.860466,5.588626,-20.218264,1.837800
430,41.720253,3.289109,-17.938570,41.358803,5.558454,-21.388130,2.138650
431,41.720253,3.289109,-17.938570,43.799587,3.068473,-19.093336,1.635060
432,41.720253,3.289109,-17.938570,44.390274,1.586891,-18.373663,2.818840
433,41.720253,3.289109,-17.938570,43.741329,1.009265,-16.645134,2.916940
434,41.720253,3.289109,-17.938570,37.188408,4.055164,-18.948629,3.649440
435,41.720253,3.289109,-17.938570,39.731644,2.508172,-19.674950,2.943100
436,41.720253,3.289109,-17.938570,39.765125,2.102488,-18.361389,2.315240
437,41.720253,3.289109,-17.938570,42.200375,3.218757,-20.301023,1.759320
438,41.720253,3.289109,-17.938570,40.328278,0.800711,-17.762697,3.420540
439,41.720253,3.289109,-17.938570,43.595192,3.433692,-20.589329,2.262920
440,41.720253,3.289109,-17.938570,40.702942,1.478193,-15.840391,2.138650
441,34.782253,27.245667,-21.393272,35.142853,26.693014,-19.781170,0.816495
442,34.782253,27.245667,-21.393272,35.043198,26.995142,-18.490335,1.941240
443,34.782253,27.245667,-21.393272,34.313908,26.870752,-18.645075,1.378350
444,34.782253,27.245667,-21.393272,35.003223,27.807022,-19.951809,1.420620
445,34.782253,27.245667,-21.393272,34.701424,28.378311,-19.715693,1.538140
446,34.782253,27.245667,-21.393272,34.862831,29.547581,-20.107298,2.195880
447,34.782253,27.245667,-21.393272,34.822575,28.983156,-20.563919,1.494850
448,34.782253,27.245667,-21.393272,34.579689,29.508501,-20.474421,1.835050
449,34.782253,27.245667,-21.393272,34.416462,29.937304,-21.220722,1.781440
450,34.782253,27.245667,-21.393272,33.773750,31.376785,-21.588411,2.492780
451,34.782253,27.245667,-21.393272,33.857616,30.544945,-21.815777,1.909280
452,34.782253,27.245667,-21.393272,34.293346,31.261942,-22.297226,2.226800
453,34.782253,27.245667,-21.393272,34.579689,30.277924,-23.256861,1.071130
454,34.782253,27.245667,-21.393272,34.923092,30.505457,-23.658497,1.569070
455,34.782253,27.245667,-21.393272,34.498207,28.984913,-23.220827,0.869072
456,34.782253,27.245667,-21.393272,35.596340,27.761345,-22.201654,0.614433
457,34.782253,27.245667,-21.393272,35.945759,27.899076,-22.789019,0.774227
458,34.782253,27.245667,-21.393272,37.280209,27.717524,-21.981091,1.325770
459,34.782253,27.245667,-21.393272,32.810143,24.388157,-20.652191,1.877320
460,34.782253,27.245667,-21.393272,36.233395,25.022652,-23.166660,2.258760
461,34.782253,27.245667,-21.393272,36.118721,26.365995,-19.787834,0.996907
462,34.782253,27.245667,-21.393272,37.243526,25.813442,-24.886179,2.715460
463,34.782253,27.245667,-21.393272,31.601139,25.170433,-21.706625,2.226800
464,34.782253,27.245667,-21.393272,36.593246,28.569469,-23.231895,1.251550
465,60.781628,26.628914,-14.850884,60.746311,25.423386,-16.087402,1.381170
466,60.781628,26.628914,-14.850884,60.975300,27.481886,-12.960153,1.602450
467,60.781628,26.628914,-14.850884,61.080532,26.431522,-12.411400,1.542000
468,60.781628,26.628914,-14.850884,61.089287,25.883974,-12.780062,1.338230
469,60.781628,26.628914,-14.850884,61.089287,25.010260,-12.811135,1.492840
470,60.781628,26.628914,-14.850884,60.293129,23.880619,-12.667847,1.841430
471,60.781628,26.628914,-14.850884,60.595844,23.758535,-13.054231,1.806030
472,60.781628,26.628914,-14.850884,60.373493,23.971628,-14.411986,1.838420
473,60.781628,26.628914,-14.850884,60.657875,23.613691,-14.833180,1.882110
474,60.781628,26.628914,-14.850884,60.825729,23.887295,-15.057979,1.952170
475,60.781628,26.628914,-14.850884,60.586975,24.743639,-15.280836,1.483800
476,60.781628,26.628914,-14.850884,60.444786,23.855890,-12.717434,1.847460
477,60.781628,26.628914,-14.850884,60.772800,25.921865,-12.678298,1.124110
478,60.781628,26.628914,-14.850884,60.922577,25.900261,-12.727738,1.296800
479,60.781628,26.628914,-14.850884,60.984081,27.571836,-13.021624,1.869690
480,60.781628,26.628914,-14.850884,61.124290,26.381330,-12.485559,1.760620
481,60.781628,26.628914,-14.850884,60.560356,23.753618,-13.089938,2.105250
482,60.781628,26.628914,-14.850884,60.302063,23.901823,-12.794154,2.036520
483,60.781628,26.628914,-14.850884,60.957733,22.270672,-13.737035,3.249160
484,60.781628,26.628914,-14.850884,60.904987,24.932285,-14.648761,1.069690
485,60.781628,26.628914,-14.850884,60.622440,25.043150,-11.965741,1.780910
486,60.781628,26.628914,-14.850884,60.966518,26.197327,-13.530338,1.323630
487,60.781628,26.628914,-14.850884,61.001637,24.796438,-13.834193,1.679240
488,60.781628,26.628914,-14.850884,60.940159,22.916960,-13.167384,2.634840
489,60.781628,26.628914,-14.850884,60.684425,21.671885,-15.296847,2.949400
490,60.781628,26.628914,-14.850884,60.595844,24.491076,-14.879472,1.739380
491,60.781628,26.628914,-14.850884,60.869781,26.586149,-14.892367,0.109547
492,53.931381,44.543896,48.896751,53.984539,46.073296,50.417065,0.431398
493,53.931381,44.543896,48.896751,54.175232,46.229359,49.660862,0.522515
494,53.931381,44.543896,48.896751,54.364895,46.252567,49.273800,0.577836
495,53.931381,44.543896,48.896751,54.343872,46.326199,48.689896,0.754529
496,53.931381,44.543896,48.896751,54.417400,46.147171,48.369045,0.799120
497,53.931381,44.543896,48.896751,54.543091,46.201389,47.970470,0.990150
498,53.931381,44.543896,48.896751,54.396408,45.605453,47.751476,0.787951
499,53.931381,44.543896,48.896751,54.657913,45.663181,46.982784,1.065790
500,53.931381,44.543896,48.896751,54.228020,44.778320,47.606525,0.703958
501,53.931381,44.543896,48.896751,54.175232,44.482170,47.603420,0.660422
502,53.931381,44.543896,48.896751,54.154095,44.178787,47.296940,0.715040
503,53.931381,44.543896,48.896751,54.027004,43.492950,47.316589,0.498417
504,53.931381,44.543896,48.896751,54.532631,47.709370,49.415211,1.095870
505,45.151043,-2.811008,-2.501926,45.331390,-3.092339,-3.071134,0.684433
506,45.151043,-2.811008,-2.501926,45.178856,-3.125749,-2.870928,0.623786
507,45.151043,-2.811008,-2.501926,45.386665,-3.260210,-2.655800,0.537111
508,45.151043,-2.811008,-2.501926,45.164951,-3.313056,-2.403256,0.654296
509,45.151043,-2.811008,-2.501926,45.386665,-3.556713,-2.135454,0.992279
510,45.151043,-2.811008,-2.501926,45.524429,-3.543811,-1.897792,0.854047
511,45.151043,-2.811008,-2.501926,45.317554,-3.378679,-2.751668,0.669988
512,45.151043,-2.811008,-2.501926,45.961174,-3.543717,-2.614990,0.908344
513,45.151043,-2.811008,-2.501926,45.081394,-2.931315,-1.923165,0.577086
514,45.151043,-2.811008,-2.501926,42.898540,-3.337323,-2.757914,1.214450
515,45.151043,-2.811008,-2.501926,42.642456,-2.615103,-3.107763,1.262020
516,45.151043,-2.811008,-2.501926,42.793365,-2.900251,-1.820894,1.248570
517,45.151043,-2.811008,-2.501926,45.178856,-3.391616,-2.987074,0.792902
518,45.151043,-2.811008,-2.501926,44.941620,-2.641820,-3.352035,0.760274
519,45.151043,-2.811008,-2.501926,45.081394,-2.938557,-2.013605,0.452428
520,45.151043,-2.811008,-2.501926,46.803467,-3.812742,-2.843082,1.312580
521,45.151043,-2.811008,-2.501926,46.578411,-3.045476,-3.218338,1.115190
522,45.151043,-2.811008,-2.501926,46.710995,-3.345115,-1.845587,1.196140
523,45.151043,-2.811008,-2.501926,45.729923,-3.098526,-1.870390,0.761395
524,62.516075,9.693719,8.869917,58.283024,8.528453,8.373878,3.380000
525,62.516075,9.693719,8.869917,68.577057,10.293497,8.542368,5.570000
526,24.161263,-9.857612,-18.295889,28.300611,-11.133653,-21.341335,4.470000
527,25.381853,-10.939287,-18.032888,28.033894,-12.744300,-19.455858,3.030000
528,54.958851,-28.746519,15.812528,58.798046,-27.415251,17.337553,3.490000
529,54.958851,-28.746519,15.812528,56.456356,-26.062927,17.806543,3.040000
530,54.958851,-28.746519,15.812528,55.154644,-25.030249,17.727829,3.090000
531,56.456360,-26.062910,17.806580,52.916649,-24.718689,17.609694,3.750000
532,54.896797,-31.312233,17.238083,52.916645,-24.718735,17.609871,3.900000
533,54.896797,-31.312233,17.238083,50.838955,-27.263376,16.411703,3.970000
534,50.838955,-27.263258,16.411680,56.187775,-29.261965,17.105936,4.380000
535,52.916645,-24.718616,17.609802,56.187775,-29.261934,17.105890,3.940000
536,54.896797,-31.312233,17.238083,61.098042,-35.322903,17.898430,4.730000
537,60.896187,-38.903473,16.049135,65.849754,-41.461391,17.135906,3.520000
538,58.480507,30.393116,-0.180173,62.380802,31.832623,-0.540208,2.910000
539,58.480507,30.393116,-0.180173,64.241798,33.217010,-1.621403,4.300000
540,58.480507,30.393116,-0.180173,62.380802,31.832623,-0.540208,3.020000
541,58.480507,30.393116,-0.180173,64.241798,33.217010,-1.621403,4.140000
542,67.216965,-2.489731,2.575977,63.251865,-3.020112,2.407461,3.800000
543,67.194420,-2.912872,3.850826,71.825623,-3.614798,4.224699,3.510000
544,30.375820,3.476698,-34.958138,33.435429,2.692295,-36.979984,3.620000
545,30.496466,5.992533,-37.702686,28.114248,5.726606,-35.105156,2.970000
546,32.369396,-13.999039,-20.116463,35.459164,-14.781438,-21.057169,2.950000
547,39.275635,-26.128975,-21.191074,34.148941,-24.858421,-19.715172,5.480000
548,32.369396,-13.999039,-20.116463,35.537640,-21.137602,-22.245789,5.530000
549,32.369396,-13.999039,-20.116463,31.277468,-21.816063,-20.109856,5.450000
550,32.369396,-13.999039,-20.116463,29.588387,-20.148691,-20.277988,5.320000
551,32.369396,-13.999039,-20.116463,32.634800,-21.506765,-20.669250,5.340000
552,35.459164,-14.781334,-21.057093,36.061195,-21.562092,-22.162203,4.770000
553,35.459164,-14.781334,-21.057093,31.277468,-21.815945,-20.109787,6.560000
554,33.070816,-18.073713,-19.322838,40.702946,-25.195724,-23.189289,8.050000
555,60.675575,-44.894264,39.810722,60.737476,-33.867989,28.102961,5.370000
556,60.675575,-44.894264,39.810722,58.658291,-34.591648,28.587801,4.920000
557,60.675575,-44.894264,39.810722,57.104637,-38.454281,32.305595,3.970000
558,60.675575,-44.894264,39.810722,56.446445,-43.901657,38.351856,3.640000
559,58.658291,-34.591827,28.587822,56.446445,-43.901817,38.351883,5.520000
560,60.737476,-33.868229,28.102993,57.104641,-38.454205,32.305771,5.020000
561,61.063011,-42.056190,42.715523,57.279461,-40.360790,40.422882,3.370000
562,75.095337,-0.532285,84.384766,69.269638,-0.647200,79.116127,3.710000
563,74.736542,-3.613302,81.708183,79.139091,-3.735924,85.251396,2.760000
564,52.331081,40.095707,54.779003,56.673737,42.677818,57.724091,3.110000
565,51.450600,41.280220,52.641716,55.522694,45.510410,56.454082,3.020000
566,55.277752,50.730179,35.191422,52.553226,43.285896,27.890947,4.190000
567,55.277752,50.730179,35.191422,50.037422,42.680801,28.206703,5.290000
568,55.277752,50.730179,35.191422,50.487717,48.119617,32.846394,4.100000
569,55.277752,50.730179,35.191422,51.473465,51.351944,36.877319,4.140000
570,51.473465,51.352066,36.877335,55.543030,54.492077,39.533100,2.640000
571,50.487717,48.119705,32.846241,50.745651,53.057079,38.648331,2.880000
572,52.062588,52.378605,32.865681,49.713703,53.599739,39.420212,4.410000
573,60.293129,-15.841853,59.432617,65.010170,-16.927208,63.030132,3.470000
574,59.807343,-19.738041,57.327293,56.406769,-18.376207,55.204948,2.950000
575,61.714573,10.628077,31.698782,57.693752,10.497884,30.176144,3.930000
576,61.774830,13.395668,31.494917,66.710503,15.756843,34.626713,3.500000
577,61.394508,19.109142,60.998608,66.389832,21.836231,65.072273,3.910000
578,61.411877,19.422462,65.299904,56.919193,18.464613,60.690044,3.270000
579,22.827110,17.739157,-34.414017,26.098566,19.111952,-37.872101,2.980000
580,23.405184,16.900217,-34.256824,27.129957,17.679699,-37.421871,3.130000
581,37.553726,45.587086,20.804796,33.878536,42.173317,18.530891,3.950000
582,36.948235,47.273624,17.229256,33.178619,43.719856,14.901200,3.900000
583,38.039131,-33.343899,-1.683620,35.103035,-31.280479,-1.334379,3.200000
584,38.039131,-33.343899,-1.683620,42.672699,-34.328117,-1.463435,4.880000
585,26.677710,-26.515356,-9.772418,29.738104,-28.471516,-10.862869,3.280000
586,28.060711,-26.172367,-12.724666,31.370398,-28.967501,-12.821016,3.640000
587,90.560417,1.667330,1.815490,84.375404,1.316931,2.251513,3.450000
588,90.752518,-1.865089,2.553054,86.736259,-2.602544,2.320671,3.250000
589,35.222294,29.766779,-21.382965,31.988340,28.285166,-20.377663,3.240000
590,34.782253,25.197487,-19.236778,39.496132,29.221016,-21.484358,5.330000
591,90.560417,1.667330,1.815490,84.375404,1.316931,2.251513,3.640000
592,90.752518,-1.865089,2.553054,86.736259,-2.602544,2.320671,2.610000
593,61.463936,24.613506,-14.245343,56.752464,22.756124,-13.460519,3.820000
594,61.611057,20.526964,-12.718345,66.603889,21.900915,-12.568662,3.450000
595,61.463936,24.613506,-14.245343,56.752464,22.756124,-13.460519,3.280000
596,61.611057,20.526964,-12.718345,66.603889,21.900915,-12.568662,3.200000
597,34.252171,31.402319,-9.627592,38.673080,33.983028,-11.227219,4.070000
598,34.579689,31.975300,-11.976392,29.107674,28.471119,-11.577841,5.790000
599,49.520355,-40.411953,-1.780743,54.280727,-43.331654,-1.487334,4.010000
600,49.496109,-40.307430,-0.312041,53.760738,-43.658661,-0.454582,3.940000
601,21.762815,-5.330461,-4.165325,26.273977,-5.721074,-4.592850,4.170000
602,21.762815,-5.330461,-4.165325,17.645058,-3.937500,-3.420687,4.280000
603,90.925728,-0.538932,-0.905779,88.638138,-0.896841,-0.709212,1.428000
604,81.538322,-0.138157,0.059486,79.579659,0.087818,0.230697,1.498000
605,78.257210,-0.145334,-0.177084,76.472595,-0.238812,-0.433428,1.288000
606,72.195068,-0.097323,-0.194733,70.217941,-0.088891,-0.061784,1.498000
607,64.314461,-0.045610,-0.044272,62.701313,-0.078866,-0.016986,1.400000
608,51.746639,-0.336176,-1.034046,50.487717,-0.364114,-1.091599,1.260000
609,45.095337,-0.233029,-0.638954,43.639107,-0.196992,-0.554830,1.414000
610,39.898655,-0.274651,-1.401929,38.881161,-0.404753,-1.556684,1.484000
611,24.481285,-0.396769,-2.149093,23.737452,-0.394988,-2.208737,1.442000
612,19.013502,-0.392225,-2.338232,17.827913,-0.369441,-2.372141,1.736000
613,10.258947,-0.337053,-2.544859,8.907858,-0.372164,-2.491766,1.470000
614,6.774782,-0.290547,-2.421300,5.871478,-0.241374,-2.225607,1.344000
615,2.077600,-0.125786,-1.075818,1.174296,-0.099926,-0.807941,1.386000
616,2.077600,0.079546,-1.133860,0.903304,-0.063582,-0.550844,1.246000
617,71.015465,-18.772522,-25.778711,68.780228,-18.958490,-25.105896,1.624000
618,66.320786,-20.083130,-28.516874,64.946693,-19.758181,-28.083265,1.232000
619,51.701263,-18.041677,-22.550978,50.628654,-17.791826,-22.331953,1.288000
620,48.859230,-17.188835,-21.234711,47.675125,-16.829433,-20.526653,1.372000
621,41.547955,-15.280587,-19.750408,40.654354,-15.390312,-19.490849,1.036000
622,25.381853,-10.298969,-15.034953,24.481285,-9.768497,-14.540817,1.372000
623,83.568497,-0.016315,60.222904,80.805466,-0.504445,59.441711,1.316000
624,79.110336,-2.900168,53.850086,76.533401,-2.798481,53.757591,1.386000
625,71.859337,-3.832097,49.021439,70.252922,-3.537720,48.603973,1.232000
626,59.816395,-3.670420,43.792305,58.046539,-3.525021,42.995831,1.484000
627,51.450600,-3.284653,41.471157,49.881954,-3.484262,40.154255,1.512000
628,43.580540,-3.991546,34.088932,42.384117,-3.991448,33.724861,1.260000
629,38.092533,-3.053049,33.014938,36.649616,-3.088117,32.234447,1.176000
630,71.616013,29.325998,9.574788,69.958183,28.577225,9.204361,0.980000
631,62.877323,24.639366,7.403552,61.115543,24.276516,7.323507,1.414000
632,56.077782,22.586590,6.715023,55.000164,22.407627,6.565872,1.162000
633,52.905689,20.174580,5.665442,51.633087,19.723129,5.487911,1.176000
634,41.327156,18.162580,5.137015,40.048115,17.995426,5.226207,1.302000
635,36.948235,17.386126,5.264829,36.099560,17.019642,5.169783,1.176000
636,28.876348,14.531959,4.678038,27.926296,13.900254,4.329706,1.554000
637,75.625191,3.199141,67.709763,73.971764,3.274957,65.596619,1.274000
638,75.045151,3.712638,68.159973,72.074493,3.854826,67.077576,1.652000
639,74.317520,4.167695,67.094818,72.074501,3.854013,67.077484,1.372000
640,71.227966,1.615196,62.209904,68.116318,1.500344,59.807590,1.624000
641,45.331390,46.762058,23.944880,43.988136,45.743324,23.673737,1.190000
642,41.390415,48.237415,26.746296,40.229717,47.305862,26.718287,0.980000
643,36.366547,49.014481,31.268713,35.202457,47.824463,30.974993,1.330000
644,29.613407,-9.056348,-34.959530,28.694765,-8.891593,-34.170197,1.470000
645,29.613407,-9.056348,-34.959530,28.406404,-8.594180,-34.175392,1.568000
646,61.860748,-10.803149,44.768566,61.688721,-10.228321,40.521389,1.390000
647,61.688721,-10.228362,40.521297,62.014931,-11.884862,41.140507,1.740000
648,61.602417,-10.692530,44.759777,61.860748,-9.062932,38.566864,2.360000
649,61.860748,-9.062901,38.566849,61.937916,-11.845445,40.300598,2.590000
650,61.541893,-10.138509,40.525043,61.955044,-10.005843,40.583672,0.480000
651,63.119102,-4.259536,-5.963089,63.433693,-4.418618,-8.409433,2.180000
652,63.433693,-4.418558,-8.409455,62.977551,-2.837946,-8.948474,2.690000
653,63.433693,-4.418558,-8.409455,63.177242,-2.124738,-9.156770,3.060000
654,62.969208,-3.033188,-8.750277,63.729446,-2.227545,-7.486834,1.940000
655,62.969208,-3.033188,-8.750277,63.284985,-2.283503,-9.704954,1.440000
656,62.969208,-3.033188,-8.750277,62.414665,-3.210930,-7.544514,0.890000
657,62.074726,1.631322,-3.481141,62.236565,2.616548,-4.926463,2.040000
658,62.236565,2.616369,-4.926349,61.628330,4.780815,-5.143895,2.560000
659,61.124290,3.289300,-3.351414,61.636963,3.671946,-4.910094,1.600000
660,61.307549,3.587627,-4.438084,61.662849,4.822494,-5.122970,1.200000
661,61.307549,3.587627,-4.438084,61.220390,4.195497,-4.601471,0.590000
662,61.307549,3.587627,-4.438084,61.176739,3.335890,-3.207610,1.000000
663,61.307549,3.587627,-4.438084,61.403194,4.794819,-4.312512,0.980000
664,62.549820,9.185242,10.755328,62.423126,9.622292,9.302359,1.430000
665,62.549820,9.185242,10.755328,62.709713,9.871574,8.832197,1.690000
666,62.709713,9.871455,8.832256,62.482300,7.613036,9.372973,2.230000
667,63.762173,14.707316,0.650715,64.395035,15.433628,3.624298,2.380000
668,64.395042,15.433697,3.624419,63.524296,17.603630,2.163981,2.450000
669,64.627815,18.870457,3.753606,63.581844,14.799252,0.778927,3.380000
670,64.627815,18.870457,3.753606,64.803513,15.873413,4.246812,2.120000
671,23.135275,17.304459,-34.817253,22.584000,18.143545,-35.338531,1.030000
672,23.135275,17.304459,-34.817253,22.195663,19.946421,-36.508568,1.150000
673,22.195663,19.946392,-36.508457,22.998915,17.892027,-34.310883,0.760000
674,22.998915,17.892221,-34.310917,23.135275,17.304354,-34.817234,1.250000
675,22.998915,17.892221,-34.310917,23.934174,16.738255,-34.775845,0.890000
676,22.861593,18.102205,-34.330376,23.033094,17.490633,-34.803165,1.200000
677,22.861593,18.102205,-34.330376,22.124203,20.254351,-36.512947,0.600000
678,22.124203,19.866638,-36.370171,22.930374,17.805658,-34.139080,0.720000
679,22.549021,15.540780,-30.682112,22.124205,19.866341,-36.370064,2.290000
680,22.513975,13.263478,-31.474159,22.549021,15.540870,-30.682152,3.070000
681,22.513975,13.263478,-31.474159,22.124205,19.866444,-36.370113,2.250000
682,21.944368,19.337234,-36.249416,22.124203,19.866697,-36.370270,0.460000
683,37.644279,-30.326700,-1.190130,37.878304,-33.871635,-1.850277,1.520000
684,37.878304,-33.871727,-1.850328,37.896221,-30.437382,-1.847032,1.040000
685,37.644279,-30.326700,-1.190130,37.949902,-30.884563,-2.604484,1.270000
686,38.287430,-30.837790,0.088921,37.878304,-30.900673,-2.537326,2.330000
687,37.752544,-28.213318,-1.928556,37.806511,-33.786007,-1.780051,1.710000
688,37.788536,-30.405518,-1.783149,37.806511,-33.785938,-1.779898,0.930000
689,42.000000,3.116429,-15.347556,42.261749,4.568511,-18.164015,1.740000
690,41.844917,5.149412,-17.993149,41.263760,2.953419,-17.303785,2.590000
691,42.261749,4.568421,-18.164082,41.453533,2.416735,-17.982721,2.680000
692,41.844917,5.149412,-17.993149,41.453533,2.416973,-17.982660,3.080000
693,41.453533,2.416973,-17.982750,42.200371,3.209737,-20.266949,1.280000
694,41.120602,3.005794,-17.328730,41.891529,3.102635,-15.159831,1.660000
695,41.120602,3.005794,-17.328730,41.008755,4.824992,-16.850786,2.400000
696,41.120602,3.005794,-17.328730,42.733093,5.065942,-17.826227,2.790000
697,41.120602,3.005794,-17.328730,41.767063,5.213130,-17.965696,2.600000
698,41.120602,3.005794,-17.328730,39.529896,2.800512,-19.606386,2.250000
699,41.120602,3.005794,-17.328730,40.328278,1.880911,-19.082632,2.820000
700,41.120602,3.005794,-17.328730,40.180305,1.634736,-18.428913,2.420000
701,41.120602,3.005794,-17.328730,42.061802,3.192560,-20.060080,1.760000
702,41.120602,3.005794,-17.328730,43.033218,2.380715,-19.188526,2.400000
703,41.120602,3.005794,-17.328730,41.200222,0.016313,-17.339447,3.660000
704,40.180305,1.634617,-18.428911,42.061802,3.192441,-20.060080,2.190000
705,43.033218,2.380774,-19.188541,41.200222,0.016378,-17.339458,2.950000
706,41.891533,3.102898,-15.159880,42.733097,5.065872,-17.826361,1.810000
707,34.190285,32.168232,-9.734290,34.066051,31.631750,-10.904076,0.920000
708,34.190285,32.168232,-9.734290,33.520443,30.414986,-12.289613,2.150000
709,35.965034,30.561605,-11.031638,35.419838,35.197063,-10.829923,2.280000
710,34.066051,32.061588,-9.733544,34.066051,30.260366,-12.659597,1.630000
711,34.498207,28.470003,-10.080065,34.375488,32.433029,-11.999133,1.820000
